,20_DRRS
ACC,0.8952569169960475
AUC,0.6860465829119761
Fscore,0.0018840225677034328
HR@10,0.015810276679841896
HR@2,0.001976284584980237
HR@5,0.007905138339920948
Lin's AUC,0.8625222408313274
NDCGk,0.2623023698688636
global AUC,0.8899801923947482
global NDCG,0.7692131752835961
prediction time (sec),0.021040916442871094
training time (sec),940.8425049781799
