,28_DRRS
ACC,0.9110671936758893
AUC,0.6899959252879867
Fscore,0.001628862949254674
HR@10,0.009881422924901186
HR@2,0.0
HR@5,0.005928853754940711
Lin's AUC,0.8706219953419084
NDCGk,0.28632013970711306
global AUC,0.9038489880278894
global NDCG,0.7595339877713012
prediction time (sec),0.020778179168701172
training time (sec),1021.9003553390503
