,87_DRRS
ACC,0.9071146245059288
AUC,0.6988669648716791
Fscore,0.001603758416959468
HR@10,0.011857707509881422
HR@2,0.001976284584980237
HR@5,0.005928853754940711
Lin's AUC,0.860368969847079
NDCGk,0.2888151050816825
global AUC,0.8991113148511709
global NDCG,0.7579305985744854
prediction time (sec),0.01749873161315918
training time (sec),869.5287787914276
