,82_DRRS
ACC,0.9229249011857708
AUC,0.6964336235667345
Fscore,0.0018272927740960274
HR@10,0.011857707509881422
HR@2,0.0
HR@5,0.005928853754940711
Lin's AUC,0.8811137461377321
NDCGk,0.2642400992461344
global AUC,0.9165908835714783
global NDCG,0.7691346581237831
prediction time (sec),0.017415761947631836
training time (sec),896.8085837364197
