,22_DRRS
ACC,0.9011857707509882
AUC,0.6825252050264069
Fscore,0.0017022501774193862
HR@10,0.011857707509881422
HR@2,0.003952569169960474
HR@5,0.005928853754940711
Lin's AUC,0.8734885041417326
NDCGk,0.25123247441214575
global AUC,0.895157526297828
global NDCG,0.7693401096482945
prediction time (sec),0.023097753524780273
training time (sec),949.3029272556305
