,65_DRRS
ACC,0.9071146245059288
AUC,0.6869891733230906
Fscore,0.0017333908013852524
HR@10,0.017786561264822136
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.8710184512149274
NDCGk,0.2533620830709946
global AUC,0.9006001783103588
global NDCG,0.7784418694622011
prediction time (sec),0.019418716430664062
training time (sec),1034.9313917160034
