,91_DRRS
ACC,0.8893280632411067
AUC,0.6850238124186645
Fscore,0.0015966499954609453
HR@10,0.005928853754940711
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8496418685014594
NDCGk,0.26310648629772126
global AUC,0.8835935331966464
global NDCG,0.7242655370832889
prediction time (sec),0.017726421356201172
training time (sec),946.9671425819397
