,6_DRRS
ACC,0.9150197628458498
AUC,0.70136436432699
Fscore,0.0017990014321838364
HR@10,0.015810276679841896
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.8769526770617937
NDCGk,0.2670079032012571
global AUC,0.9089822233325345
global NDCG,0.7908355728501646
prediction time (sec),0.02039623260498047
training time (sec),982.6718776226044
