,50_DRRS
ACC,0.9071146245059288
AUC,0.6980535703392805
Fscore,0.001862629453074618
HR@10,0.009881422924901186
HR@2,0.001976284584980237
HR@5,0.005928853754940711
Lin's AUC,0.858013330187382
NDCGk,0.267946969386977
global AUC,0.8990402328318375
global NDCG,0.7450856209307362
prediction time (sec),0.018281221389770508
training time (sec),1021.4943473339081
