,31_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6172399232918825
NDCGk,0.2344515203780612
global AUC,0.9177328934359265
global NDCG,0.4987471256928367
prediction time (sec),0.15842628479003906
training time (sec),54.357887268066406
