,86_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0013204488327524882
HR@10,0.023255813953488372
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8134236303177754
NDCGk,0.21806512041309406
global AUC,0.9660269468662189
global NDCG,0.7863963531744583
prediction time (sec),0.029999732971191406
training time (sec),250.21528244018555
