,85_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0015177863634335074
HR@10,0.023255813953488372
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8442459467052671
NDCGk,0.22901933458407792
global AUC,0.9713505606248268
global NDCG,0.7923152973828762
prediction time (sec),0.03571748733520508
training time (sec),245.56812047958374
