,3_BNNR
ACC,1.0
AUC,0.5
Fscore,0.001031302685640168
HR@10,0.023255813953488372
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.7870796704507214
NDCGk,0.23772181628030523
global AUC,0.9612363829512552
global NDCG,0.7758123017428453
prediction time (sec),0.03693366050720215
training time (sec),248.32463121414185
