,71_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0013841450858824477
HR@10,0.025839793281653745
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8153566184132516
NDCGk,0.23119658053150793
global AUC,0.9675913870183072
global NDCG,0.7842888662904748
prediction time (sec),0.03346371650695801
training time (sec),246.3528757095337
