,94_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.001155573759384145
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8305226326465032
NDCGk,0.21994124653711064
global AUC,0.9671603480239922
global NDCG,0.6217535741823567
prediction time (sec),0.11666297912597656
training time (sec),42.89376640319824
