,48_SCPMF
ACC,0.6475409836065574
AUC,0.5511562923254819
Fscore,0.000990328784315408
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6037485884949926
NDCGk,0.21499464631061424
global AUC,0.6407287150940126
global NDCG,0.4928153561638183
prediction time (sec),0.12791943550109863
training time (sec),101.1652991771698
