,20_SCPMF
ACC,0.6524590163934426
AUC,0.5641305332194513
Fscore,0.000848364718838825
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6185342953588958
NDCGk,0.20701798204294897
global AUC,0.6462748968502151
global NDCG,0.4905318359754977
prediction time (sec),0.0644371509552002
training time (sec),107.32119393348694
