,95_SCPMF
ACC,0.6475409836065574
AUC,0.5732821146644079
Fscore,0.0007944816224910644
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6083335592212329
NDCGk,0.22312604450778337
global AUC,0.6388557627028861
global NDCG,0.4862071740259253
prediction time (sec),0.08239340782165527
training time (sec),98.66353225708008
