,24_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.000684331953180747
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.538136981401557
NDCGk,0.20252251044313374
global AUC,0.9131409997538424
global NDCG,0.508156433351987
prediction time (sec),32.09530735015869
training time (sec),833.3721387386322
