,92_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0006361709825217555
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.538211193457164
NDCGk,0.20941465764337003
global AUC,0.9156375336310958
global NDCG,0.5105046984551529
prediction time (sec),32.44460201263428
training time (sec),834.8935470581055
