,7_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0007349217994746627
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5605482506023991
NDCGk,0.2022363264862129
global AUC,0.9162812455255009
global NDCG,0.5081909775300089
prediction time (sec),35.020776987075806
training time (sec),879.1946263313293
