,88_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0006590698735905775
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5526591155541319
NDCGk,0.20364420203580327
global AUC,0.9160776924468452
global NDCG,0.5055494387081159
prediction time (sec),35.78280258178711
training time (sec),899.4022898674011
