,93_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4738375401220098
NDCGk,0.22372748513658097
global AUC,0.897559500863403
global NDCG,0.49883215040008994
prediction time (sec),19.841470956802368
training time (sec),375.6578412055969
