,75_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4725381594620361
NDCGk,0.22372748513658097
global AUC,0.8974623746481699
global NDCG,0.4985985536559685
prediction time (sec),12.876044750213623
training time (sec),499.40290093421936
