,22_DRRS
ACC,0.5201238390092879
AUC,0.5756436135553035
Fscore,0.0028667019754764463
HR@10,0.01238390092879257
HR@2,0.006191950464396285
HR@5,0.009287925696594427
Lin's AUC,0.5083476669985828
NDCGk,0.2552764819853522
global AUC,0.5246337107700858
global NDCG,0.5456552798280829
prediction time (sec),0.02487659454345703
training time (sec),428.3129119873047
