,27_DRRS
ACC,0.5820433436532507
AUC,0.5749456305145682
Fscore,0.0037123858242092108
HR@10,0.01238390092879257
HR@2,0.006191950464396285
HR@5,0.006191950464396285
Lin's AUC,0.5413530823416395
NDCGk,0.2605984870199903
global AUC,0.5791583801716427
global NDCG,0.5438114076736678
prediction time (sec),0.028617143630981445
training time (sec),473.0835382938385
