,31_DRRS
ACC,0.5325077399380805
AUC,0.5868189772993373
Fscore,0.0030665772903175573
HR@10,0.01238390092879257
HR@2,0.0030959752321981426
HR@5,0.006191950464396285
Lin's AUC,0.4959438944823293
NDCGk,0.2623098038506722
global AUC,0.5328695519459514
global NDCG,0.5207024081763533
prediction time (sec),0.024624347686767578
training time (sec),430.05824875831604
