,84_DRRS
ACC,0.5015479876160991
AUC,0.5804749133733489
Fscore,0.0024965956704377243
HR@10,0.009287925696594427
HR@2,0.006191950464396285
HR@5,0.006191950464396285
Lin's AUC,0.4739223075390133
NDCGk,0.272660011141953
global AUC,0.5047833925155418
global NDCG,0.5275912784576329
prediction time (sec),0.02539348602294922
training time (sec),428.1087455749512
