,100_DRRS
ACC,0.5789473684210527
AUC,0.5909843892361252
Fscore,0.0037312182593859594
HR@10,0.01238390092879257
HR@2,0.0030959752321981426
HR@5,0.009287925696594427
Lin's AUC,0.5251867130974618
NDCGk,0.2690156615056707
global AUC,0.575518337662178
global NDCG,0.5396258639352248
prediction time (sec),0.028583526611328125
training time (sec),454.51221442222595
