,81_DRRS
ACC,0.5015479876160991
AUC,0.5604458091841082
Fscore,0.002716057102208465
HR@10,0.01238390092879257
HR@2,0.0030959752321981426
HR@5,0.009287925696594427
Lin's AUC,0.4895201807961512
NDCGk,0.25100519330118554
global AUC,0.5063349224756345
global NDCG,0.5147386742528993
prediction time (sec),0.040047407150268555
training time (sec),477.07832503318787
