,70_DRRS
ACC,0.9114754098360656
AUC,0.7571757129803081
Fscore,0.0013445362217604363
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8787629081414564
NDCGk,0.2584982653849833
global AUC,0.907256890574316
global NDCG,0.6727946058300895
prediction time (sec),0.0852358341217041
training time (sec),1927.8163015842438
