,17_DRRS
ACC,0.8672131147540983
AUC,0.7358270241418198
Fscore,0.001475170370908655
HR@10,0.001639344262295082
HR@2,0.001639344262295082
HR@5,0.001639344262295082
Lin's AUC,0.8581745988842869
NDCGk,0.2727179115468993
global AUC,0.8654584652315188
global NDCG,0.6588345621833316
prediction time (sec),0.11210989952087402
training time (sec),1315.3446986675262
