,61_DRRS
ACC,0.8721311475409836
AUC,0.7313432176800599
Fscore,0.0014496886690864316
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8531495537993142
NDCGk,0.24809789546178032
global AUC,0.8703386978307581
global NDCG,0.6608088922885206
prediction time (sec),0.10285472869873047
training time (sec),1715.0246257781982
