,36_DRRS
ACC,0.8770491803278688
AUC,0.7469755571363497
Fscore,0.0014908908556510246
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8610372445013895
NDCGk,0.26305869662684117
global AUC,0.8764556633680235
global NDCG,0.6621445438762825
prediction time (sec),0.1041097640991211
training time (sec),1794.5925207138062
