,30_DRRS
ACC,0.8852459016393442
AUC,0.7509620911945305
Fscore,0.0016154090164787163
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8579113613743768
NDCGk,0.2612569675449513
global AUC,0.8836243298142338
global NDCG,0.6610387694116479
prediction time (sec),0.11772871017456055
training time (sec),1559.2417905330658
