,21_DRRS
ACC,0.8770491803278688
AUC,0.7382846108544359
Fscore,0.0014563091397608516
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8607374405982503
NDCGk,0.2567936387708914
global AUC,0.8761513871771793
global NDCG,0.6581392648776071
prediction time (sec),0.11801671981811523
training time (sec),1580.6318411827087
