,98_DRRS
ACC,0.9065573770491804
AUC,0.7686676546036316
Fscore,0.0015798795578383052
HR@10,0.003278688524590164
HR@2,0.001639344262295082
HR@5,0.001639344262295082
Lin's AUC,0.8916952020979735
NDCGk,0.279748456801794
global AUC,0.9025811270773325
global NDCG,0.6661780883391621
prediction time (sec),0.11068487167358398
training time (sec),1569.3989555835724
