,48_DRRS
ACC,0.9098360655737705
AUC,0.7542477900597382
Fscore,0.0017981933448395426
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8802288722839547
NDCGk,0.2767949531117072
global AUC,0.9064242882962538
global NDCG,0.6690276964687473
prediction time (sec),0.10932374000549316
training time (sec),1432.5295770168304
