,68_DRRS
ACC,0.898360655737705
AUC,0.751607809916466
Fscore,0.0015447200879585218
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8740849329815856
NDCGk,0.2695442897696872
global AUC,0.8951584172792633
global NDCG,0.6582637934445407
prediction time (sec),0.11091732978820801
training time (sec),1580.7292239665985
