,82_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5989266089017169
NDCGk,0.22372748513658097
global AUC,0.9287858893048948
global NDCG,0.5327417238711208
prediction time (sec),0.04131937026977539
training time (sec),333.22055673599243
