,49_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0024449877750611247
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5830180048593717
NDCGk,0.22372748513658097
global AUC,0.9224181945639949
global NDCG,0.5296010152226358
prediction time (sec),0.06127595901489258
training time (sec),399.92729783058167
