,36_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6071301379260255
NDCGk,0.22372748513658097
global AUC,0.9280189856205147
global NDCG,0.5344632375038489
prediction time (sec),0.04257488250732422
training time (sec),341.1560409069061
