,18_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6482368937576123
NDCGk,0.22372748513658097
global AUC,0.930044754365861
global NDCG,0.5261199385426755
prediction time (sec),0.042246341705322266
training time (sec),339.6668801307678
