,64_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6049637256266421
NDCGk,0.22372748513658097
global AUC,0.9250340080373033
global NDCG,0.5154356637215742
prediction time (sec),0.0626063346862793
training time (sec),347.9951729774475
