,23_LRSSL
ACC,0.9801980198019802
AUC,0.5025168324312783
Fscore,9.406931669634848e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5100516762259674
NDCGk,0.1681724439208088
global AUC,0.885313503149957
global NDCG,0.2966331958125015
prediction time (sec),22.69576406478882
training time (sec),914.1300821304321
