,22_LRSSL
ACC,0.9900990099009901
AUC,0.5080428363051878
Fscore,0.0001088012830024129
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49575198256345854
NDCGk,0.16634775250229467
global AUC,0.8872080357080137
global NDCG,0.29457885638779147
prediction time (sec),20.763534784317017
training time (sec),890.7666258811951
