,39_LRSSL
ACC,0.9851485148514851
AUC,0.5021015757305024
Fscore,9.567616506121698e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4854789905972779
NDCGk,0.1600559974515839
global AUC,0.8879831561633709
global NDCG,0.29709009333633624
prediction time (sec),22.8272225856781
training time (sec),922.9845526218414
