,94_LRSSL
ACC,0.009900990099009901
AUC,0.49662580899246533
Fscore,9.286970044581728e-06
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4627857147201951
NDCGk,0.16248859386519388
global AUC,0.10140958410723222
global NDCG,0.2509953650039148
prediction time (sec),23.31568145751953
training time (sec),902.1270446777344
