,48_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018331822324132397
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4509164480626479
NDCGk,0.2352693078204087
global AUC,0.8983516867544407
global NDCG,0.4866178049063994
prediction time (sec),2.9603404998779297
training time (sec),1013.2314291000366
