,27_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0014468713863682002
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.45151358603947944
NDCGk,0.2353172384079639
global AUC,0.8947246543201166
global NDCG,0.4812155385102398
prediction time (sec),2.8211519718170166
training time (sec),1050.509567975998
