,74_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0017056733467411898
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.458194971411029
NDCGk,0.24448356919822045
global AUC,0.8956564783758199
global NDCG,0.4797671078434646
prediction time (sec),2.921186685562134
training time (sec),1008.5570785999298
