,67_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.001319150495901544
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4406304284653545
NDCGk,0.23186878475487754
global AUC,0.8926904796442747
global NDCG,0.4747541607512954
prediction time (sec),2.7200369834899902
training time (sec),963.8177592754364
