,40_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0016662453676691202
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44246229771465506
NDCGk,0.23054683350285343
global AUC,0.8885850841689881
global NDCG,0.47709890449166364
prediction time (sec),2.856271743774414
training time (sec),1003.57151222229
