,21_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0016725295103113063
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44691334429377005
NDCGk,0.22611277926835352
global AUC,0.898220361699071
global NDCG,0.48307729954721945
prediction time (sec),2.9271364212036133
training time (sec),1062.9963052272797
