,15_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0015444781592039581
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.46664741065208326
NDCGk,0.2233418790015492
global AUC,0.8986172525646088
global NDCG,0.48192820947489867
prediction time (sec),2.9525179862976074
training time (sec),1043.87637925148
