,14_ALSWR
ACC,0.26006191950464397
AUC,0.518748701941298
Fscore,0.003245594794698701
HR@10,0.0030959752321981426
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3038045325954177
NDCGk,0.24102251803095182
global AUC,0.30586512912896535
global NDCG,0.43346793640619413
prediction time (sec),0.037195682525634766
training time (sec),19.406609773635864
