,48_ALSWR
ACC,0.26006191950464397
AUC,0.5166775825052973
Fscore,0.00321098922881163
HR@10,0.0030959752321981426
HR@2,0.0
HR@5,0.0
Lin's AUC,0.2972648820616023
NDCGk,0.2439791998207219
global AUC,0.30531919877926816
global NDCG,0.42799143241594223
prediction time (sec),0.025725364685058594
training time (sec),17.59036087989807
