,32_ALSWR
ACC,0.25077399380804954
AUC,0.5224596057263468
Fscore,0.0030735655353849806
HR@10,0.0030959752321981426
HR@2,0.0
HR@5,0.0030959752321981426
Lin's AUC,0.28292341085272604
NDCGk,0.2479745167865593
global AUC,0.29730242317382727
global NDCG,0.4360268181188285
prediction time (sec),0.02620840072631836
training time (sec),19.73452925682068
