,5_MBiRW
ACC,1.0
AUC,0.5
Fscore,8.946314515598954e-05
HR@10,0.009900990099009901
HR@2,0.0049504950495049506
HR@5,0.0049504950495049506
Lin's AUC,0.9358904396336045
NDCGk,0.1588149446842435
global AUC,0.9892934756286975
global NDCG,0.5662491548049099
prediction time (sec),1.2090427875518799
training time (sec),129387.38314771652
