,75_MBiRW
ACC,1.0
AUC,0.5
Fscore,7.697768010097284e-05
HR@10,0.01485148514851485
HR@2,0.0049504950495049506
HR@5,0.009900990099009901
Lin's AUC,0.929041961023993
NDCGk,0.16536447939709137
global AUC,0.9902610735789266
global NDCG,0.5662602071178839
prediction time (sec),1.1080925464630127
training time (sec),122596.64551234245
