,50_MBiRW
ACC,1.0
AUC,0.5
Fscore,9.042229232498881e-05
HR@10,0.019801980198019802
HR@2,0.009900990099009901
HR@5,0.009900990099009901
Lin's AUC,0.9272547828167667
NDCGk,0.15882356562104105
global AUC,0.9883427833992469
global NDCG,0.5962636909693038
prediction time (sec),1.2635061740875244
training time (sec),140268.5344362259
