,60_MBiRW
ACC,1.0
AUC,0.5
Fscore,7.484419573717963e-05
HR@10,0.024752475247524754
HR@2,0.009900990099009901
HR@5,0.01485148514851485
Lin's AUC,0.9321815072577733
NDCGk,0.16016040968554823
global AUC,0.9873673910715293
global NDCG,0.5825350684454288
prediction time (sec),1.247128963470459
training time (sec),137674.5730304718
