,76_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0013761698467775298
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7871820298414242
NDCGk,0.2318072591263751
global AUC,0.9586011417209328
global NDCG,0.6098991483247639
prediction time (sec),0.04874753952026367
training time (sec),30.317185401916504
