,6_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0012143242892492172
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7726511646660468
NDCGk,0.23378220700949867
global AUC,0.955349676484315
global NDCG,0.5948182291233842
prediction time (sec),0.09101533889770508
training time (sec),29.094122886657715
